0 0 0
26.6667 0 0
53.3333 0 0
80 0 0
106.667 0 0
133.333 0 0
160 0 10
186.667 0 36.6667
213.333 0 63.3333
240 0 90
266.667 0 116.667
293.333 0 143.333
320 0 170
346.667 0 196.667
373.333 0 223.333
400 0 250
426.667 0 276.667
453.333 0 303.333
480 0 330
506.667 0 356.667
533.333 0 383.333
560 0 410
586.667 0 436.667
613.333 0 463.333
640 0 490
666.667 0 516.667
693.333 0 543.333
720 0 570
746.667 0 596.667
773.333 0 623.333
800 0 650
0 0.0337963 0
26.6667 0.0337963 1.06971e-11
53.3333 0.0337963 1.20791e-08
80 0.0337963 4.78479e-06
106.667 0.0337963 0.000975653
133.333 0.0337963 0.121869
160 0.0337963 10.3242
186.667 0.0337963 36.8211
213.333 0.0337963 63.4853
240 0.0337963 90.1519
266.667 0.0337963 116.819
293.333 0.0337963 143.485
320 0.0337963 170.152
346.667 0.0337963 196.819
373.333 0.0337963 223.485
400 0.0337963 250.152
426.667 0.0337963 276.819
453.333 0.0337963 303.485
480 0.0337963 330.152
506.667 0.0337963 356.819
533.333 0.0337963 383.485
560 0.0337963 410.152
586.667 0.0337963 436.819
613.333 0.0337963 463.485
640 0.0337963 490.152
666.667 0.0337963 516.819
693.333 0.0337963 543.485
720 0.0337963 570.151
746.667 0.0337963 596.812
773.333 0.0337963 623.453
800 0.0337963 650
0 0.0675926 0
26.6667 0.0675926 6.40199e-11
53.3333 0.0675926 6.02337e-08
80 0.0675926 1.90943e-05
106.667 0.0675926 0.00292541
133.333 0.0675926 0.245125
160 0.0675926 10.6433
186.667 0.0675926 36.9777
213.333 0.0675926 63.6372
240 0.0675926 90.3037
266.667 0.0675926 116.97
293.333 0.0675926 143.637
320 0.0675926 170.304
346.667 0.0675926 196.97
373.333 0.0675926 223.637
400 0.0675926 250.304
426.667 0.0675926 276.97
453.333 0.0675926 303.637
480 0.0675926 330.304
506.667 0.0675926 356.97
533.333 0.0675926 383.637
560 0.0675926 410.304
586.667 0.0675926 436.97
613.333 0.0675926 463.637
640 0.0675926 490.304
666.667 0.0675926 516.97
693.333 0.0675926 543.636
720 0.0675926 570.299
746.667 0.0675926 596.949
773.333 0.0675926 623.551
800 0.0675926 650
0 0.101389 0
26.6667 0.101389 2.23496e-10
53.3333 0.101389 1.80209e-07
80 0.101389 4.76211e-05
106.667 0.101389 0.00584712
133.333 0.101389 0.369689
160 0.101389 10.9574
186.667 0.101389 37.1364
213.333 0.101389 63.7891
240 0.101389 90.4553
266.667 0.101389 117.122
293.333 0.101389 143.789
320 0.101389 170.455
346.667 0.101389 197.122
373.333 0.101389 223.789
400 0.101389 250.455
426.667 0.101389 277.122
453.333 0.101389 303.789
480 0.101389 330.455
506.667 0.101389 357.122
533.333 0.101389 383.789
560 0.101389 410.455
586.667 0.101389 437.122
613.333 0.101389 463.789
640 0.101389 490.455
666.667 0.101389 517.121
693.333 0.101389 543.786
720 0.101389 570.443
746.667 0.101389 597.076
773.333 0.101389 623.635
800 0.101389 650
0 0.135185 0
26.6667 0.135185 5.94449e-10
53.3333 0.135185 4.19328e-07
80 0.135185 9.50079e-05
106.667 0.135185 0.0097381
133.333 0.135185 0.495486
160 0.135185 11.2668
186.667 0.135185 37.2969
213.333 0.135185 63.941
240 0.135185 90.6068
266.667 0.135185 117.273
293.333 0.135185 143.94
320 0.135185 170.607
346.667 0.135185 197.273
373.333 0.135185 223.94
400 0.135185 250.607
426.667 0.135185 277.273
453.333 0.135185 303.94
480 0.135185 330.607
506.667 0.135185 357.273
533.333 0.135185 383.94
560 0.135185 410.607
586.667 0.135185 437.273
613.333 0.135185 463.94
640 0.135185 490.606
666.667 0.135185 517.272
693.333 0.135185 543.934
720 0.135185 570.583
746.667 0.135185 597.195
773.333 0.135185 623.708
800 0.135185 650
0 0.168981 0
26.6667 0.168981 1.33402e-09
53.3333 0.168981 8.36309e-07
80 0.168981 0.000165846
106.667 0.168981 0.0145951
133.333 0.168981 0.622444
160 0.168981 11.5715
186.667 0.168981 37.4592
213.333 0.168981 64.093
240 0.168981 90.7582
266.667 0.168981 117.425
293.333 0.168981 144.091
320 0.168981 170.758
346.667 0.168981 197.425
373.333 0.168981 224.091
400 0.168981 250.758
426.667 0.168981 277.425
453.333 0.168981 304.091
480 0.168981 330.758
506.667 0.168981 357.425
533.333 0.168981 384.091
560 0.168981 410.758
586.667 0.168981 437.425
613.333 0.168981 464.091
640 0.168981 490.757
666.667 0.168981 517.422
693.333 0.168981 544.08
720 0.168981 570.719
746.667 0.168981 597.307
773.333 0.168981 623.774
800 0.168981 650
0 0.202778 0
26.6667 0.202778 2.66099e-09
53.3333 0.202778 1.50109e-06
80 0.202778 0.000264672
106.667 0.202778 0.0204145
133.333 0.202778 0.750496
160 0.202778 11.8719
186.667 0.202778 37.6231
213.333 0.202778 64.245
240 0.202778 90.9094
266.667 0.202778 117.576
293.333 0.202778 144.243
320 0.202778 170.909
346.667 0.202778 197.576
373.333 0.202778 224.243
400 0.202778 250.909
426.667 0.202778 277.576
453.333 0.202778 304.243
480 0.202778 330.909
506.667 0.202778 357.576
533.333 0.202778 384.243
560 0.202778 410.909
586.667 0.202778 437.576
613.333 0.202778 464.242
640 0.202778 490.908
666.667 0.202778 517.57
693.333 0.202778 544.223
720 0.202778 570.85
746.667 0.202778 597.411
773.333 0.202778 623.833
800 0.202778 650
0 0.236574 0
26.6667 0.236574 4.86549e-09
53.3333 0.236574 2.49464e-06
80 0.236574 0.000395967
106.667 0.236574 0.027192
133.333 0.236574 0.879574
160 0.236574 12.168
186.667 0.236574 37.7886
213.333 0.236574 64.3971
240 0.236574 91.0605
266.667 0.236574 117.727
293.333 0.236574 144.394
320 0.236574 171.06
346.667 0.236574 197.727
373.333 0.236574 224.394
400 0.236574 251.06
426.667 0.236574 277.727
453.333 0.236574 304.394
480 0.236574 331.06
506.667 0.236574 357.727
533.333 0.236574 384.394
560 0.236574 411.06
586.667 0.236574 437.727
613.333 0.236574 464.393
640 0.236574 491.058
666.667 0.236574 517.718
693.333 0.236574 544.364
720 0.236574 570.977
746.667 0.236574 597.51
773.333 0.236574 623.887
800 0.236574 650
0 0.27037 0
26.6667 0.27037 8.31841e-09
53.3333 0.27037 3.90878e-06
80 0.27037 0.000564156
106.667 0.27037 0.0349231
133.333 0.27037 1.00962
160 0.27037 12.46
186.667 0.27037 37.9554
213.333 0.27037 64.5493
240 0.27037 91.2114
266.667 0.27037 117.878
293.333 0.27037 144.544
320 0.27037 171.211
346.667 0.27037 197.878
373.333 0.27037 224.544
400 0.27037 251.211
426.667 0.27037 277.878
453.333 0.27037 304.544
480 0.27037 331.211
506.667 0.27037 357.878
533.333 0.27037 384.544
560 0.27037 411.211
586.667 0.27037 437.878
613.333 0.27037 464.543
640 0.27037 491.207
666.667 0.27037 517.864
693.333 0.27037 544.503
720 0.27037 571.099
746.667 0.27037 597.604
773.333 0.27037 623.938
800 0.27037 650
0 0.304167 0
26.6667 0.304167 1.34807e-08
53.3333 0.304167 5.84595e-06
80 0.304167 0.000773605
106.667 0.304167 0.0436028
133.333 0.304167 1.14057
160 0.304167 12.748
186.667 0.304167 38.1235
213.333 0.304167 64.7016
240 0.304167 91.3623
266.667 0.304167 118.029
293.333 0.304167 144.695
320 0.304167 171.362
346.667 0.304167 198.029
373.333 0.304167 224.695
400 0.304167 251.362
426.667 0.304167 278.029
453.333 0.304167 304.695
480 0.304167 331.362
506.667 0.304167 358.028
533.333 0.304167 384.695
560 0.304167 411.362
586.667 0.304167 438.028
613.333 0.304167 464.693
640 0.304167 491.355
666.667 0.304167 518.009
693.333 0.304167 544.639
720 0.304167 571.217
746.667 0.304167 597.692
773.333 0.304167 623.985
800 0.304167 650
0 0.337963 0
26.6667 0.337963 2.09126e-08
53.3333 0.337963 8.41907e-06
80 0.337963 0.00102862
106.667 0.337963 0.0532257
133.333 0.337963 1.27237
160 0.337963 13.0322
186.667 0.337963 38.2928
213.333 0.337963 64.854
240 0.337963 91.513
266.667 0.337963 118.179
293.333 0.337963 144.846
320 0.337963 171.512
346.667 0.337963 198.179
373.333 0.337963 224.846
400 0.337963 251.512
426.667 0.337963 278.179
453.333 0.337963 304.846
480 0.337963 331.512
506.667 0.337963 358.179
533.333 0.337963 384.846
560 0.337963 411.512
586.667 0.337963 438.178
613.333 0.337963 464.843
640 0.337963 491.503
666.667 0.337963 518.152
693.333 0.337963 544.772
720 0.337963 571.332
746.667 0.337963 597.777
773.333 0.337963 624.03
800 0.337963 650
0 0.371759 0
