0 0 0
0.05 0 0
0.1 0 0
0.15 0 0
0.2 0 0
0.25 0 0
0.3 0 0
0.35 0 0
0.4 0 0
0.45 0 0
0.5 0 0
0.55 0 0.05
0.6 0 0.1
0.65 0 0.15
0.7 0 0.2
0.75 0 0.25
0.8 0 0.3
0.85 0 0.35
0.9 0 0.4
0.95 0 0.45
1 0 0.5
0 0.05 0
0.05 0.05 5.85308e-18
0.1 0.05 2.61308e-15
0.15 0.05 4.06232e-13
0.2 0.05 3.25134e-11
0.25 0.05 1.60146e-09
0.3 0.05 5.39176e-08
0.35 0.05 1.33078e-06
0.4 0.05 2.53221e-05
0.45 0.05 0.000385875
0.5 0.05 0.00485187
0.55 0.05 0.051561
0.6 0.05 0.101279
0.65 0.05 0.151251
0.7 0.05 0.201247
0.75 0.05 0.251247
0.8 0.05 0.301244
0.85 0.05 0.351234
0.9 0.05 0.401184
0.95 0.05 0.450956
1 0.05 0.5
0 0.1 0
0.05 0.1 6.06192e-17
0.1 0.1 2.44617e-14
0.15 0.1 3.40083e-12
0.2 0.1 2.40329e-10
0.25 0.1 1.0289e-08
0.3 0.1 2.95143e-07
0.35 0.1 6.04414e-06
0.4 0.1 9.19294e-05
0.45 0.1 0.00105781
0.5 0.1 0.00910058
0.55 0.1 0.0533246
0.6 0.1 0.102601
0.65 0.1 0.152506
0.7 0.1 0.202493
0.75 0.1 0.252489
0.8 0.1 0.302482
0.85 0.1 0.352453
0.9 0.1 0.402346
0.95 0.1 0.452017
1 0.1 0.501248
0 0.15 0
0.05 0.15 3.4263e-16
0.1 0.15 1.26023e-13
0.15 0.15 1.58284e-11
0.2 0.15 1.00011e-09
0.25 0.15 3.78146e-08
0.3 0.15 9.43749e-07
0.35 0.15 1.6502e-05
0.4 0.15 0.000209149
0.45 0.15 0.00194084
0.5 0.15 0.0128749
0.55 0.15 0.0552152
0.6 0.15 0.10397
0.65 0.15 0.153771
0.7 0.15 0.203737
0.75 0.15 0.253728
0.8 0.15 0.303712
0.85 0.15 0.35366
0.9 0.15 0.403506
0.95 0.15 0.453136
1 0.15 0.502494
0 0.2 0
0.05 0.2 1.39939e-15
0.1 0.2 4.72469e-13
0.15 0.2 5.40622e-11
0.2 0.2 3.08546e-09
0.25 0.2 1.04343e-07
0.3 0.2 2.30236e-06
0.35 0.2 3.51072e-05
0.4 0.2 0.000381659
0.45 0.2 0.00297866
0.5 0.2 0.0162731
0.55 0.2 0.0571805
0.6 0.2 0.105384
0.65 0.2 0.155048
0.7 0.2 0.204982
0.75 0.2 0.254963
0.8 0.2 0.304935
0.85 0.2 0.354859
0.9 0.2 0.40467
0.95 0.2 0.45429
1 0.2 0.503736
0 0.25 0
0.05 0.25 4.61869e-15
0.1 0.25 1.44004e-12
0.15 0.25 1.51182e-10
0.2 0.25 7.85971e-09
0.25 0.25 2.40178e-07
0.3 0.25 4.74551e-06
0.35 0.25 6.41344e-05
0.4 0.25 0.000610938
0.45 0.25 0.00412896
0.5 0.25 0.0193701
0.55 0.25 0.0591841
0.6 0.25 0.10684
0.65 0.25 0.156338
0.7 0.25 0.206229
0.75 0.25 0.256194
0.8 0.25 0.306152
0.85 0.25 0.356054
0.9 0.25 0.40584
0.95 0.25 0.455465
1 0.25 0.504975
0 0.3 0
0.05 0.3 1.30728e-14
0.1 0.3 3.78355e-12
0.15 0.3 3.66649e-10
0.2 0.3 1.74873e-08
0.25 0.3 4.86994e-07
0.3 0.3 8.70575e-06
0.35 0.3 0.000105631
0.4 0.3 0.000896308
0.45 0.3 0.00535992
0.5 0.3 0.0222239
0.55 0.3 0.0612014
0.6 0.3 0.10833
0.65 0.3 0.157643
0.7 0.3 0.207478
0.75 0.3 0.257423
0.8 0.3 0.307365
0.85 0.3 0.357246
0.9 0.3 0.407015
0.95 0.3 0.456651
1 0.3 0.506211
0 0.35 0
0.05 0.35 3.29065e-14
0.1 0.35 8.88077e-12
0.15 0.35 7.98527e-10
0.2 0.35 3.51531e-08
0.25 0.35 8.98561e-07
0.3 0.35 1.46587e-05
0.35 0.35 0.000161365
0.4 0.35 0.00123569
0.45 0.35 0.00664768
0.5 0.35 0.0248793
0.55 0.35 0.0632156
0.6 0.35 0.109849
0.65 0.35 0.158963
0.7 0.35 0.20873
0.75 0.35 0.25865
0.8 0.35 0.308574
0.85 0.35 0.358437
0.9 0.35 0.408196
0.95 0.35 0.457846
1 0.35 0.507444
0 0.4 0
0.05 0.4 7.54718e-14
0.1 0.4 1.90688e-11
0.15 0.4 1.59818e-09
0.2 0.4 6.52798e-08
0.25 0.4 1.54101e-06
0.3 0.4 2.31082e-05
0.35 0.4 0.000232808
0.4 0.4 0.00162615
0.45 0.4 0.00797432
0.5 0.4 0.0273712
0.55 0.4 0.0652158
0.6 0.4 0.11139
0.65 0.4 0.160297
0.7 0.4 0.209987
0.75 0.4 0.259875
0.8 0.4 0.30978
0.85 0.4 0.359627
0.9 0.4 0.40938
0.95 0.4 0.459044
1 0.4 0.508674
0 0.45 0
0.05 0.45 1.60444e-13
0.1 0.45 3.80864e-11
0.15 0.45 2.98727e-09
0.2 0.45 1.13735e-07
0.25 0.45 2.49268e-06
0.3 0.45 3.45729e-05
0.35 0.45 0.000321136
0.4 0.45 0.00206426
0.45 0.45 0.00932642
0.5 0.45 0.0297269
0.55 0.45 0.0671947
0.6 0.45 0.112948
0.65 0.45 0.161644
0.7 0.45 0.211248
0.75 0.45 0.261099
0.8 0.45 0.310984
0.85 0.45 0.360817
0.9 0.45 0.410567
0.95 0.45 0.460245
1 0.45 0.509901
0 0.5 0
0.05 0.5 3.20179e-13
0.1 0.5 7.16336e-11
0.15 0.5 5.27675e-09
